id,title,price,location,rooms,square_meters,listing_date,url,scraped_at
EJ-0b815aec03,"Havuz Başı , Bahçe Kullanımlı Eşyalı 1+1 Köşe Daire",25.000 ₺,"Antalya, Aksu",1+1,50 m²,24.06.2026,https://www.emlakjet.com/ilan/havuz-basi-bahce-kullanimli-esyali-11-kose-daire-19518418,2026-06-25 23:47:28
EJ-461c6c25d0,Yayla Mahallesinde Merkezi Konumda Balkonlu 3+1 Kiralık Daire,18.000 ₺,"Ankara, Keçiören",3+1,80 m²,24.06.2026,https://www.emlakjet.com/ilan/yayla-mahallesinde-merkezi-konumda-balkonlu-31-kiralik-daire-19518401,2026-06-25 23:47:28
EJ-90c418023b,Kaan Gayrimenkul Selçukbey Şubesinden Kervansarayda 3+1 190 M2 Geniş Kullanışlı Daire.,27.000 ₺,"Denizli, Pamukkale",3+1,190 m²,24.06.2026,https://www.emlakjet.com/ilan/kaan-gayrimenkul-selcukbey-subesinden-kervansarayda-31-190-m2-genis-kullanisli-daire-19518399,2026-06-25 23:47:28
EJ-25a3064e02,Elif Demirler'den Ortacami Mh Eşyalı 3.kat 1+1 Kiralık Daire,22.500 ₺,"Tekirdağ, Süleymanpaşa",1+1,50 m²,24.06.2026,https://www.emlakjet.com/ilan/elif-demirler-den-ortacami-mh-esyali-3-kat-11-kiralik-daire-19518390,2026-06-25 23:47:28
EJ-ee4a3a3807,Balçova Eğitim Mahallesinde Ata Cad. Yakını Kiralık 2+1 Daire,32.000 ₺,"İzmir, Balçova",2+1,85 m²,24.06.2026,https://www.emlakjet.com/ilan/balcova-egitim-mahallesinde-ata-cad-yakini-kiralik-21-daire-19518377,2026-06-25 23:47:28
EJ-077d3032a3,Avcılar Merkezde Havuzlu Site İçi Daire,57.000 ₺,"İstanbul, Avcılar",2+1,102 m²,24.06.2026,https://www.emlakjet.com/ilan/avcilar-merkezde-havuzlu-site-ici-daire-19518372,2026-06-25 23:47:28
EJ-cf8a2fef39,Tiamo ‘dan Mecidiyeköy Gülbaharda 2+1 90m Asansör Otoparklı,43.000 ₺,"İstanbul, Şişli",2+1,90 m²,24.06.2026,https://www.emlakjet.com/ilan/tiamo-dan-mecidiyekoy-gulbaharda-21-90m-asansor-otoparkli-19518365,2026-06-25 23:47:28
EJ-f2a42f3c82,Turyap'tan Bahçelievlerde Kiralık Deniz Manzaralı 3+1 Daire,25.000 ₺,"Yalova, Merkez",3+1,135 m²,24.06.2026,https://www.emlakjet.com/ilan/turyap-tan-bahcelievlerde-kiralik-deniz-manzarali-31-daire-19518360,2026-06-25 23:47:28
EJ-1e51dc6b5c,Net Yatırımdan 4 Mevsim Cadde Sitesinde Eşyalı Kiralık 1+1 Daire,36.000 ₺,"Sivas, Merkez",1+1,65 m²,24.06.2026,https://www.emlakjet.com/ilan/net-yatirimdan-4-mevsim-cadde-sitesinde-esyali-kiralik-11-daire-19518353,2026-06-25 23:47:28
EJ-22f253a39b,Esgyo'dan And. Üniv. Karşısı Bağlar Bölg. Full Eşyalı Kiralık2+0,17.500 ₺,"Eskişehir, Tepebaşı",2+0,60 m²,24.06.2026,https://www.emlakjet.com/ilan/esgyo-dan-and-univ-karsisi-baglar-bolg-full-esyali-kiralik20-19518348,2026-06-25 23:47:28
EJ-8364446658,Mehmet Zengin'den 2+1 Yeni Sıfır Binada Ön Cadde Cepheli Kiralık,33.000 ₺,"Ankara, Pursaklar",2+1,75 m²,24.06.2026,https://www.emlakjet.com/ilan/mehmet-zengin-den-21-yeni-sifir-binada-on-cadde-cepheli-kiralik-19518347,2026-06-25 23:47:28
EJ-3ccadcbfdd,Balıkesir Alt Sütlüce Mahallesi 1+1 50 M2 Eşyalı Kiralık Daire,15.000 ₺,"Balıkesir, Altıeylül",1+1,50 m²,24.06.2026,https://www.emlakjet.com/ilan/balikesir-alt-sutluce-mahallesi-11-50-m2-esyali-kiralik-daire-19518343,2026-06-25 23:47:28
EJ-81ea89a4b6,Ateştuğlada 2+1 120 Metre Kiralık Daire,40.000 ₺,"İstanbul, Bağcılar",2+1,120 m²,24.06.2026,https://www.emlakjet.com/ilan/atestuglada-21-120-metre-kiralik-daire-19518324,2026-06-25 23:47:28
EJ-567bbbeec4,Bursa Nilüfer Beşevler Konak Mah. Kiralık 2.kat 3+1 N-manzaralı Daire 45.000 Tl,45.000 ₺,"Bursa, Nilüfer",3+1,170 m²,24.06.2026,https://www.emlakjet.com/ilan/bursa-nilufer-besevler-konak-mah-kiralik-2-kat-31-n-manzarali-daire-45-000-tl-19518317,2026-06-25 23:47:28
EJ-b18ab27ffc,Bakyapı Prestij Yeni Hayat 3+1 Bahçe Katı,23.000 ₺,"Bursa, Osmangazi",3+1,105 m²,24.06.2026,https://www.emlakjet.com/ilan/bakyapi-prestij-yeni-hayat-31-bahce-kati-19518309,2026-06-25 23:47:28
EJ-0519388d6a,Mersin Mezitli Soli Sitesinde Eşyalı Kiralık 2+1,29.000 ₺,"Mersin, Mezitli",2+1,90 m²,24.06.2026,https://www.emlakjet.com/ilan/mersin-mezitli-soli-sitesinde-esyali-kiralik-21-19518306,2026-06-25 23:47:28
EJ-10d8238cb5,Kiralık Daire Pendik Esenyalı Mahallesi,25.000 ₺,"İstanbul, Pendik",2+1,110 m²,24.06.2026,https://www.emlakjet.com/ilan/kiralik-daire-pendik-esenyali-mahallesi-19518293,2026-06-25 23:47:28
EJ-2b280c923a,Çamdibinde Okullara Yakın 2+1 Doğalgazlı Bahçeli Daire,21.000 ₺,"İzmir, Bornova",2+1,85 m²,24.06.2026,https://www.emlakjet.com/ilan/camdibinde-okullara-yakin-21-dogalgazli-bahceli-daire-19518282,2026-06-25 23:47:28
EJ-1bb382795d,Buket Emlaktan Kiralık 3+1 Dubleks Daire Doğalgazlı,25.000 ₺,"İzmir, Torbalı",3+1,160 m²,24.06.2026,https://www.emlakjet.com/ilan/buket-emlaktan-kiralik-31-dubleks-daire-dogalgazli-19518261,2026-06-25 23:47:28
EJ-1634ddaa1c,İzmir Bucada Kiralık Full Eşyalı 2+1 Daire,30.000 ₺,"İzmir, Buca",2+1,80 m²,24.06.2026,https://www.emlakjet.com/ilan/izmir-bucada-kiralik-full-esyali-21-daire-19518258,2026-06-25 23:47:28
EJ-626b956b4a,Kayışdağı Uslu Cd'si Üstü 3.kat 100m2 Kombili Balkonlu Daire,27.500 ₺,"İstanbul, Ataşehir",2+1,100 m²,24.06.2026,https://www.emlakjet.com/ilan/kayisdagi-uslu-cd-si-ustu-3-kat-100m2-kombili-balkonlu-daire-19518257,2026-06-25 23:47:28
EJ-df2872a538,Meriç Çayrak'tan Essen/beldem Yakını Ricostacafe Üstü Eşyalı 1+1,19.500 ₺,"Sakarya, Hendek",1+1,55 m²,24.06.2026,https://www.emlakjet.com/ilan/meric-cayrak-tan-essen-beldem-yakini-ricostacafe-ustu-esyali-11-19518256,2026-06-25 23:47:28
EJ-6e57fcca8a,🏡 Pancar İzban’a Yürüme Mesafesinde Eşyalı 1+1 Kiralık Daire,25.000 ₺,"İzmir, Torbalı",1+1,55 m²,24.06.2026,https://www.emlakjet.com/ilan/pancar-izban-a-yurume-mesafesinde-esyali-11-kiralik-daire-19518246,2026-06-25 23:47:28
EJ-edb2924ac9,Ramada Otel Arkası Ara Kat 1+1 Apart,17.500 ₺,"Isparta, Merkez",1+1,45 m²,24.06.2026,https://www.emlakjet.com/ilan/ramada-otel-arkasi-ara-kat-11-apart-19518245,2026-06-25 23:47:28
EJ-42b0b7b853,Kiralık Asfalt Yakını Eşyalı 1+1 Daire,18.000 ₺,"Manisa, Turgutlu",1+1,70 m²,24.06.2026,https://www.emlakjet.com/ilan/kiralik-asfalt-yakini-esyali-11-daire-19518218,2026-06-25 23:47:28
EJ-3ced3d421f,İldem A 3+1 Arakat Yapılı Süper Konumlu Kiralık Daire,14.500 ₺,"Kayseri, Melikgazi",3+1,130 m²,24.06.2026,https://www.emlakjet.com/ilan/ildem-a-31-arakat-yapili-super-konumlu-kiralik-daire-19518212,2026-06-25 23:47:28
EJ-04da8a76aa,Aydın İnş Cebeci Mah 1+1 60m2 Yüksek Giriş Haseki Yürüme Mesafes,23.000 ₺,"İstanbul, Sultangazi",1+1,60 m²,24.06.2026,https://www.emlakjet.com/ilan/aydin-ins-cebeci-mah-11-60m2-yuksek-giris-haseki-yurume-mesafes-19518197,2026-06-25 23:47:28
EJ-0e9c0903c1,Kiralık 1+1 Daire Eşyalı/iskanlı/ana Yola Yakın,25.000 ₺,"Antalya, Aksu",1+1,46 m²,24.06.2026,https://www.emlakjet.com/ilan/kiralik-11-daire-esyali-iskanli-ana-yola-yakin-19518186,2026-06-25 23:47:28
EJ-5c140fc5de,Egelimden Yeni Mah.2+1 Yeni Tadilatlı Doğlagazlı Yüksek Zemin Kiralık Daire,14.000 ₺,"Aydın, Nazilli",3+1,130 m²,24.06.2026,https://www.emlakjet.com/ilan/egelimden-yeni-mah-21-yeni-tadilatli-doglagazli-yuksek-zemin-kiralik-daire-19518184,2026-06-25 23:47:28
EJ-39a5683a54,Net Emlaktan 3+1 Arakat Yalıtımlı Güzel Konumda Kiralık Daire,20.000 ₺,"Konya, Selçuklu",3+1,125 m²,24.06.2026,https://www.emlakjet.com/ilan/net-emlaktan-31-arakat-yalitimli-guzel-konumda-kiralik-daire-19518176,2026-06-25 23:47:28
EJ-8d4145bb8e,Suryapı Corridorda Kiralık 2+1 101 M2 Daire Güneşli,53.000 ₺,"İstanbul, Bağcılar",2+1,101 m²,24.06.2026,https://www.emlakjet.com/ilan/suryapi-corridorda-kiralik-21-101-m2-daire-gunesli-19518163,2026-06-25 23:47:30
EJ-8f3496b300,Alanya Oba Mahallesi'nde Kiralık 2+1 Sıfır Dubleks Daire,35.000 ₺,"Antalya, Alanya",2+1,140 m²,24.06.2026,https://www.emlakjet.com/ilan/alanya-oba-mahallesi-nde-kiralik-21-sifir-dubleks-daire-19518159,2026-06-25 23:47:30
EJ-439473d386,Mercanlardan Özevler'de Bağımsız Salon 3+1 Kiralık Daire,26.000 ₺,"Ankara, Yenimahalle",3+1,120 m²,24.06.2026,https://www.emlakjet.com/ilan/mercanlardan-ozevler-de-bagimsiz-salon-31-kiralik-daire-19518142,2026-06-25 23:47:30
EJ-9d86781115,Başokur'dan Hürriyet Mah. 2+1 70 M2 Ters Dublex,32.500 ₺,"İstanbul, Bahçelievler",2+1,80 m²,24.06.2026,https://www.emlakjet.com/ilan/basokur-dan-hurriyet-mah-21-70-m2-ters-dublex-19518140,2026-06-25 23:47:30
EJ-60e9b784db,"Hb'den 2+1 Eşyalı Kiralık,zafer'de Doğalgazlı,klimalı,balkonlu",20.000 ₺,"Aydın, Efeler",2+1,60 m²,24.06.2026,https://www.emlakjet.com/ilan/hb-den-21-esyali-kiralik-zafer-de-dogalgazli-klimali-balkonlu-19518132,2026-06-25 23:47:30
EJ-429cab3338,Yaylacık Mahallesinde 2+1 Kiralık Fırsat Daire,27.000 ₺,"İzmir, Buca",2+1,58 m²,24.06.2026,https://www.emlakjet.com/ilan/yaylacik-mahallesinde-21-kiralik-firsat-daire-19518131,2026-06-25 23:47:30
EJ-2475a258f0,Tetik Emlaktan Nazilli Yeşilmahallede 3+1 Kiralık Daire,25.000 ₺,"Aydın, Nazilli",3+1,150 m²,24.06.2026,https://www.emlakjet.com/ilan/tetik-emlaktan-nazilli-yesilmahallede-31-kiralik-daire-19518124,2026-06-25 23:47:30
EJ-55a6706d5d,Üniversiteye 2 Dakika Mesafede Eşyalı Kiralık Daire 1+1,20.000 ₺,"İzmir, Menemen",1+1,50 m²,24.06.2026,https://www.emlakjet.com/ilan/universiteye-2-dakika-mesafede-esyali-kiralik-daire-11-19518122,2026-06-25 23:47:30
EJ-7ba5a65607,Royal Emlak Tan Kiralık,18.500 ₺,"Mersin, Tarsus",2+1,100 m²,24.06.2026,https://www.emlakjet.com/ilan/royal-emlak-tan-kiralik-19518121,2026-06-25 23:47:30
EJ-038c7fff88,Zeki Emlak'tan Muradiye Mahallesi İstasyon Civ. 2+1 Eşyalı Kiralık Daire,20.500 ₺,"Manisa, Yunusemre",2+1,78 m²,24.06.2026,https://www.emlakjet.com/ilan/zeki-emlak-tan-muradiye-mahallesi-istasyon-civ-21-esyali-kiralik-daire-19518117,2026-06-25 23:47:30
EJ-3c9765cab3,Küçük Emlaktan Eşyalı Kiralık 2+1,18.000 ₺,"Bursa, Gemlik",2+1,90 m²,24.06.2026,https://www.emlakjet.com/ilan/kucuk-emlaktan-esyali-kiralik-21-19518115,2026-06-25 23:47:30
EJ-940253cf26,Eşyalı Kiralık Uygun Daire,9.000 ₺,"Denizli, Pamukkale",N/A,40 m²,24.06.2026,https://www.emlakjet.com/ilan/esyali-kiralik-uygun-daire-19518110,2026-06-25 23:47:30
EJ-6aeda34978,⭐atakum Recep Tayyip Erdoğan Bulvarında Kiralık 2+1 Sıfır Daire ⭐,25.000 ₺,"Samsun, Atakum",2+1,95 m²,24.06.2026,https://www.emlakjet.com/ilan/atakum-recep-tayyip-erdogan-bulvarinda-kiralik-21-sifir-daire-19518109,2026-06-25 23:47:30
EJ-2b2f9755ad,Aydinlikevler Mahallesinde Kiralık Giriş Katı Daire,17.000 ₺,"Trabzon, Ortahisar",3+1,135 m²,24.06.2026,https://www.emlakjet.com/ilan/aydinlikevler-mahallesinde-kiralik-giris-kati-daire-19518108,2026-06-25 23:47:30
EJ-753302acaf,Çorlu Çobançeşme Mahallesinde 1+1 Ara Kat Kiralık Daire,15.000 ₺,"Tekirdağ, Çorlu",1+1,60 m²,24.06.2026,https://www.emlakjet.com/ilan/corlu-cobancesme-mahallesinde-11-ara-kat-kiralik-daire-19518105,2026-06-25 23:47:30
EJ-5bf67825ef,Oba Bahçeşehir Koleji Civarı 1+1 70 M2 Kiralık Lüx Diare,16.500 ₺,"Antalya, Alanya",1+1,72 m²,24.06.2026,https://www.emlakjet.com/ilan/oba-bahcesehir-koleji-civari-11-70-m2-kiralik-lux-diare-19518104,2026-06-25 23:47:30
EJ-5c33c242bb,Seyrek'te Ünivesite Yakını Geniş Ferah Köşe Daire,15.500 ₺,"İzmir, Menemen",1+1,55 m²,24.06.2026,https://www.emlakjet.com/ilan/seyrek-te-univesite-yakini-genis-ferah-kose-daire-19518097,2026-06-25 23:47:30
EJ-30f6fdd472,Havuzlu Sitede Çiğdem Emlak İle Kiralık 3.kat 2+1 Sıfır Daire,18.000 ₺,"Sakarya, Karasu",2+1,80 m²,24.06.2026,https://www.emlakjet.com/ilan/havuzlu-sitede-cigdem-emlak-ile-kiralik-3-kat-21-sifir-daire-19518094,2026-06-25 23:47:30
EJ-fe7c74c0e7,Truva //onur Gündüzcü'den Atacity Rezidans'ta Eşyalı 2+1 Daire,22.999 ₺,"Samsun, Atakum",2+1,85 m²,24.06.2026,https://www.emlakjet.com/ilan/truva-onur-gunduzcu-den-atacity-rezidans-ta-esyali-21-daire-19518093,2026-06-25 23:47:30
EJ-20fdaec2fd,Beylikdüzü Cumhuriyet Mahallesi’nde Site İçerisinde Kiralık 3+1 Bahçe Katı Daire,45.000 ₺,"İstanbul, Beylikdüzü",3+1,120 m²,24.06.2026,https://www.emlakjet.com/ilan/beylikduzu-cumhuriyet-mahallesi-nde-site-icerisinde-kiralik-31-bahce-kati-daire-19518088,2026-06-25 23:47:30
EJ-0f99dcab30,Emfadan Sarıçam Çarkıpare Stadyum Yanında 1+1 Eşyalı Daire,17.000 ₺,"Adana, Sarıçam",1+1,60 m²,24.06.2026,https://www.emlakjet.com/ilan/emfadan-saricam-carkipare-stadyum-yaninda-11-esyali-daire-19518079,2026-06-25 23:47:30
EJ-3f39ca8ffb,Lider Gruptan 3+1 Ferah Kiralık Daire,17.000 ₺,"Bursa, Yıldırım",3+1,130 m²,24.06.2026,https://www.emlakjet.com/ilan/lider-gruptan-31-ferah-kiralik-daire-19518073,2026-06-25 23:47:30
EJ-dd60175495,Esenyurt Üçevler Mahallesi’nde Asansörlü Binada Kiralık 1+1 Daire,20.000 ₺,"İstanbul, Esenyurt",1+1,70 m²,24.06.2026,https://www.emlakjet.com/ilan/esenyurt-ucevler-mahallesi-nde-asansorlu-binada-kiralik-11-daire-19518067,2026-06-25 23:47:30
EJ-75d1c2f09c,Remax Rahşan Çam'dan Tramvaya Durağına Yakın Geniş 2+1 Daire,19.500 ₺,"Samsun, Atakum",2+1,75 m²,24.06.2026,https://www.emlakjet.com/ilan/remax-rahsan-cam-dan-tramvaya-duragina-yakin-genis-21-daire-19518064,2026-06-25 23:47:30
EJ-ba565abf4f,Balıkesir Bahçelievler De Sahibinden Kiralık 1+1 Eşyalı Daire.,13.000 ₺,"Balıkesir, Altıeylül",1+1,50 m²,24.06.2026,https://www.emlakjet.com/ilan/balikesir-bahcelievler-de-sahibinden-kiralik-11-esyali-daire-19518040,2026-06-25 23:47:30
EJ-292b8aec6c,Kiralık 2+1 Dubleks,35.000 ₺,"Antalya, Alanya",2+1,140 m²,24.06.2026,https://www.emlakjet.com/ilan/kiralik-21-dubleks-19518038,2026-06-25 23:47:30
EJ-7f191d0b2e,Ars Yapı'dan Tozkoparan'da İçi Full Yapılı Kiralık Daire,23.000 ₺,"Mersin, Toroslar",3+1,150 m²,24.06.2026,https://www.emlakjet.com/ilan/ars-yapi-dan-tozkoparan-da-ici-full-yapili-kiralik-daire-19518022,2026-06-25 23:47:30
EJ-4f6011c990,Metrobüse 2 Dk Sıfır Binada Bahçe Katı 1+1 Kiralık Daire,25.000 ₺,"İstanbul, Avcılar",1+1,65 m²,24.06.2026,https://www.emlakjet.com/ilan/metrobuse-2-dk-sifir-binada-bahce-kati-11-kiralik-daire-19518015,2026-06-25 23:47:30
EJ-9b0597ba1f,Esenyurt Kıraç Atatürk Mahallesi 3+1 Kiralık Boş Daire Bahçeli Bahçe Katı Cam Seviyesi Yüksek,16.500 ₺,"İstanbul, Esenyurt",3+1,120 m²,24.06.2026,https://www.emlakjet.com/ilan/esenyurt-kirac-ataturk-mahallesi-31-kiralik-bos-daire-bahceli-bahce-kati-cam-seviyesi-yuksek-19518007,2026-06-25 23:47:30
EJ-6b5a885182,Bornova Atatürk Mh 3+1 Deniz Ve Şehir Mnz Geniş Kiralık Daire,40.000 ₺,"İzmir, Bornova",3+1,150 m²,24.06.2026,https://www.emlakjet.com/ilan/bornova-ataturk-mh-31-deniz-ve-sehir-mnz-genis-kiralik-daire-19518004,2026-06-25 23:47:30
EJ-fc170bfc71,Self İstanbul'da Şehir Ve Deniz Manzaralı Kiralık 1+1 Daire,26.000 ₺,"İstanbul, Esenyurt",1+1,60 m²,24.06.2026,https://www.emlakjet.com/ilan/self-istanbul-da-sehir-ve-deniz-manzarali-kiralik-11-daire-19518001,2026-06-25 23:47:34
EJ-5f9956427f,Ünye Hamidiye Mahallesi 3+1 Asansörlü Kiralık Daire,15.000 ₺,"Ordu, Ünye",3+1,125 m²,24.06.2026,https://www.emlakjet.com/ilan/unye-hamidiye-mahallesi-31-asansorlu-kiralik-daire-19517995,2026-06-25 23:47:34
EJ-e0ce38d45a,Yeni Mahalle 2+0 Ayrı Mutfak Kiralık Ara Kat Daire,16.000 ₺,"Balıkesir, Bandırma",2+0,50 m²,24.06.2026,https://www.emlakjet.com/ilan/yeni-mahalle-20-ayri-mutfak-kiralik-ara-kat-daire-19517994,2026-06-25 23:47:34
EJ-97a8be632b,Final Gayrimenkul'den Tevfikiye Kiralık 2+1,20.000 ₺,"Manisa, Yunusemre",2+1,85 m²,24.06.2026,https://www.emlakjet.com/ilan/final-gayrimenkul-den-tevfikiye-kiralik-21-19517985,2026-06-25 23:47:34
EJ-87d4548ab4,Acıbadem İş Bankası Bloklarına Çok Yakın Müstakil Bahçeli,49.000 ₺,"İstanbul, Kadıköy",2+1,110 m²,24.06.2026,https://www.emlakjet.com/ilan/acibadem-is-bankasi-bloklarina-cok-yakin-mustakil-bahceli-19517982,2026-06-25 23:47:34
EJ-da5cebc955,Buca Yaylacık'ta 3+1 140 M² Eşyalı/eşyasız Kiralık Daire,37.000 ₺,"İzmir, Buca",3+1,171 m²,24.06.2026,https://www.emlakjet.com/ilan/buca-yaylacik-ta-31-140-m-esyali-esyasiz-kiralik-daire-19517981,2026-06-25 23:47:34
EJ-83e94de9e2,C21 Cius; 2. Avcılar Sitesinde Full Yapılı 140 M2 Kiralık Daire,23.000 ₺,"Bursa, Gemlik",3+1,140 m²,24.06.2026,https://www.emlakjet.com/ilan/c21-cius-2-avcilar-sitesinde-full-yapili-140-m2-kiralik-daire-19517980,2026-06-25 23:47:34
EJ-bb82a8e922,Buca Laleli Mahallesinde Arakat Kapalı Mutfak 2+1 Kiralık Daire,28.000 ₺,"İzmir, Buca",2+1,130 m²,24.06.2026,https://www.emlakjet.com/ilan/buca-laleli-mahallesinde-arakat-kapali-mutfak-21-kiralik-daire-19517979,2026-06-25 23:47:34
EJ-a768c88da6,Merkezde-eşyalı 2+1 Kiralık Daire-denize 50 M. Kuşadası Türkmen,34.000 ₺,"Aydın, Kuşadası",2+1,65 m²,24.06.2026,https://www.emlakjet.com/ilan/merkezde-esyali-21-kiralik-daire-denize-50-m-kusadasi-turkmen-19517969,2026-06-25 23:47:34
EJ-c493af491d,"Brothers'tan Parkevleri 2 De Yüksek Kat, Manzaralı, Hazır 3+1",65.000 ₺,"İstanbul, Ümraniye",3+1,100 m²,24.06.2026,https://www.emlakjet.com/ilan/brothers-tan-parkevleri-2-de-yuksek-kat-manzarali-hazir-31-19517968,2026-06-25 23:47:34
EJ-e523878391,Bahar'dan Dumlupınar'da 2+1 Eşyasız Kiralık Daire,17.000 ₺,"Bursa, Nilüfer",2+1,60 m²,24.06.2026,https://www.emlakjet.com/ilan/bahar-dan-dumlupinar-da-21-esyasiz-kiralik-daire-19517959,2026-06-25 23:47:34
EJ-3713d5e429,İzmit Çarşı İnönü Caddesi Kiralık Arakat Daire,30.000 ₺,"Kocaeli, İzmit",2.5+1,115 m²,24.06.2026,https://www.emlakjet.com/ilan/izmit-carsi-inonu-caddesi-kiralik-arakat-daire-19517955,2026-06-25 23:47:34
EJ-4d069ea55b,Kepez Aydoğmuşta Yüksek Giriş 2+1,15.000 ₺,"Antalya, Kepez",2+1,85 m²,24.06.2026,https://www.emlakjet.com/ilan/kepez-aydogmusta-yuksek-giris-21-19517952,2026-06-25 23:47:34
EJ-0c9f94e397,Çanakkale Merkez Barbaros Mahallesi Havaalanı Mevkiinde Kiralık,23.000 ₺,"Çanakkale, Merkez",2+1,85 m²,24.06.2026,https://www.emlakjet.com/ilan/canakkale-merkez-barbaros-mahallesi-havaalani-mevkiinde-kiralik-19517951,2026-06-25 23:47:34
EJ-65b914f600,Yalova Kadıköy Alkaş Meydan Suites'de 1+1 Kiralık Daire,20.000 ₺,"Yalova, Merkez",1+1,55 m²,24.06.2026,https://www.emlakjet.com/ilan/yalova-kadikoy-alkas-meydan-suites-de-11-kiralik-daire-19517950,2026-06-25 23:47:34
EJ-b1a2fbea40,Remax Yeni'den Harika Konumlu Balkonlu Eşyalı 1+1 Daire,17.500 ₺,"Kahramanmaraş, Onikişubat",1+1,45 m²,24.06.2026,https://www.emlakjet.com/ilan/remax-yeni-den-harika-konumlu-balkonlu-esyali-11-daire-19517941,2026-06-25 23:47:34
EJ-0fefa0a74d,Kampüse Yakın Hoca Ahmet Yesevi'de Eşyalı 1+1 Kiralık,25.000 ₺,"İzmir, Buca",1+1,50 m²,24.06.2026,https://www.emlakjet.com/ilan/kampuse-yakin-hoca-ahmet-yesevi-de-esyali-11-kiralik-19517935,2026-06-25 23:47:34
EJ-8d16c62db9,Toros Mah Doğalpark Civarı 2+1 Zemin Kat,21.000 ₺,"Adana, Çukurova",2+1,100 m²,24.06.2026,https://www.emlakjet.com/ilan/toros-mah-dogalpark-civari-21-zemin-kat-19517933,2026-06-25 23:47:34
EJ-326f67d5ed,Çarkıpare'de Stadın Karşısında Ekstralı 3+1 Sitede Daire!,28.000 ₺,"Adana, Sarıçam",3+1,130 m²,24.06.2026,https://www.emlakjet.com/ilan/carkipare-de-stadin-karsisinda-ekstrali-31-sitede-daire-19517927,2026-06-25 23:47:34
EJ-c1523c6ebe,Doğukent Yaşam Parkı Civarında Kiralık Daire,18.000 ₺,"Şanlıurfa, Karaköprü",2+1,130 m²,24.06.2026,https://www.emlakjet.com/ilan/dogukent-yasam-parki-civarinda-kiralik-daire-19517911,2026-06-25 23:47:34
EJ-0dee22a323,Esenyurt Selahaddin Eyyubi Mahallesi 1+1 Kiralık Boş Daire Sıfır Yüksek Giriş Amerikan Mutfak,15.500 ₺,"İstanbul, Esenyurt",1+1,70 m²,24.06.2026,https://www.emlakjet.com/ilan/esenyurt-selahaddin-eyyubi-mahallesi-11-kiralik-bos-daire-sifir-yuksek-giris-amerikan-mutfak-19517910,2026-06-25 23:47:34
EJ-0892870dbc,Kurtköy Tuana Sitesinde Kiralık 3+1 Balkonlu Geniş Daire,46.000 ₺,"İstanbul, Pendik",3+1,120 m²,24.06.2026,https://www.emlakjet.com/ilan/kurtkoy-tuana-sitesinde-kiralik-31-balkonlu-genis-daire-19517898,2026-06-25 23:47:34
EJ-5fed8cf948,Bozyaka Da 2+1 Doğalgazlı Yeni Bina Kiralık Daire,26.000 ₺,"İzmir, Karabağlar",2+1,115 m²,24.06.2026,https://www.emlakjet.com/ilan/bozyaka-da-21-dogalgazli-yeni-bina-kiralik-daire-19517893,2026-06-25 23:47:34
EJ-ae2af192c3,Birken Emlaktan Senem Sokakta 1+1 Eşyalı Kiralık Çatı Katı,30.000 ₺,"İstanbul, Maltepe",1+1,55 m²,24.06.2026,https://www.emlakjet.com/ilan/birken-emlaktan-senem-sokakta-11-esyali-kiralik-cati-kati-19517888,2026-06-25 23:47:34
EJ-e45a20f8d6,Doğa İle İç İçe Orman Manzaralı Katta 2+1,20.000 ₺,"Antalya, Kepez",2+1,90 m²,24.06.2026,https://www.emlakjet.com/ilan/doga-ile-ic-ice-orman-manzarali-katta-21-19517885,2026-06-25 23:47:34
EJ-55fec6eaa6,Talas Yenidoğan Mh 3+1 Geniş Ebeveyn Banyolu Kiralık Daire,22.000 ₺,"Kayseri, Talas",3.5+1,185 m²,24.06.2026,https://www.emlakjet.com/ilan/talas-yenidogan-mh-31-genis-ebeveyn-banyolu-kiralik-daire-19517881,2026-06-25 23:47:34
EJ-1cdcb01e6c,Cemil Topuzlu'da Prestijli Yaşam: 2+1 Modern Ve Ferah Daire,83.000 ₺,"İstanbul, Kadıköy",2+1,80 m²,24.06.2026,https://www.emlakjet.com/ilan/cemil-topuzlu-da-prestijli-yasam-21-modern-ve-ferah-daire-19517878,2026-06-25 23:47:34
EJ-b209502629,Çengelköy Zübeyde Hanım Cad. Yanı 4+1 Yeni Çatı Dubleks,105.000 ₺,"İstanbul, Üsküdar",4+1,200 m²,24.06.2026,https://www.emlakjet.com/ilan/cengelkoy-zubeyde-hanim-cad-yani-41-yeni-cati-dubleks-19517877,2026-06-25 23:47:34
EJ-a8dd188488,Evka-5 Deniz Manzaralı 1+1 Kiralık,19.000 ₺,"İzmir, Çiğli",1+1,60 m²,24.06.2026,https://www.emlakjet.com/ilan/evka-5-deniz-manzarali-11-kiralik-19517866,2026-06-25 23:47:34
EJ-47044767b8,Muratpaşa Mahallesi Kiralık 2+1 Modern Ve Aydınlık Daire,38.000 ₺,"İstanbul, Bayrampaşa",2+1,70 m²,24.06.2026,https://www.emlakjet.com/ilan/muratpasa-mahallesi-kiralik-21-modern-ve-aydinlik-daire-19517864,2026-06-25 23:47:34
